LTR_retrotransposon5	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon6	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon7	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon11	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon12	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon13	RNaseH	+	unclassified
LTR_retrotransposon14	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon15	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon16	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon18	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon22	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon26	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon29	GAG_AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon32	DUT	-	unclassified
LTR_retrotransposon39	GAG	+	unclassified
LTR_retrotransposon40	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon42	GAG	-	unclassified
LTR_retrotransposon43	GAG_INT_RNaseH	+	unclassified
LTR_retrotransposon45	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon49	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon50	INT_RT_RNaseH	-	copia
LTR_retrotransposon54	GAG	-	unclassified
LTR_retrotransposon60	GAG_AP_RT	+	unclassified
LTR_retrotransposon61	RNaseH_INT_galadriel	-	unclassified
LTR_retrotransposon63	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon66	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon67	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon75	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon77	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon78	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon79	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon80	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon83		confused	not_working
LTR_retrotransposon84	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon85	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon86	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon91	RT_RNaseH	confused	unclassified
LTR_retrotransposon94	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon98	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon102	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon107		confused	not_working
LTR_retrotransposon112	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon114		confused	not_working
LTR_retrotransposon119	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon121	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon124	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon125	GAG	-	unclassified
LTR_retrotransposon128		confused	not_working
LTR_retrotransposon129	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon131	AP	-	unclassified
LTR_retrotransposon132	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon133	GAG	-	unclassified
LTR_retrotransposon136	GAG_AP_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon137	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon139	GAG	-	unclassified
LTR_retrotransposon140	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon141	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon142	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon145	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon147	GAG	-	unclassified
LTR_retrotransposon149	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon150	RT_RNaseH	+	unclassified
LTR_retrotransposon151	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon153	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon154	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon158	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon159	GAG_AP_INT_RNaseH	-	unclassified
LTR_retrotransposon161	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon162	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon164	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon166	GAG_INT_RNaseH	+	unclassified
LTR_retrotransposon167	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon171	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon172	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon174	GAG_AP_RT_RNaseH_galadriel_INT	+	gypsy
LTR_retrotransposon175	GAG	-	unclassified
LTR_retrotransposon177	GAG_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon178	GAG_GAGCOAT_AP	-	unclassified
LTR_retrotransposon180	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon182	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon187	GAG_AP_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon188	GAG_AP_INT_RT_RNaseH	confused	unclassified
LTR_retrotransposon190	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon191	INT_galadriel	-	unclassified
LTR_retrotransposon192	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon197	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon198	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon199	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon200	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon201	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon202	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon203	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon204	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon206	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon207	AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon208	GAG_RT_RNaseH_INT	-	gypsy
LTR_retrotransposon211	INT_RT_RNaseH	+	copia
LTR_retrotransposon213	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon217	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon219	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon220	GAG_INT_RT_RNaseH	+	copia
LTR_retrotransposon222		confused	not_working
LTR_retrotransposon223	INT_RT_RNaseH	+	copia
LTR_retrotransposon224	ENV_GAG_GAGCOAT	-	unclassified
LTR_retrotransposon228	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon229	GAG_AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon236		confused	not_working
LTR_retrotransposon237	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon238	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon239	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon241	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon242	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon243	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon244	GAG_RT_RNaseH_GAGCOAT_AP	confused	unclassified
LTR_retrotransposon245	AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon246	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon248	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon252	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel	-	unclassified
LTR_retrotransposon254	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon256	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon257	INT	-	unclassified
LTR_retrotransposon259	INT_galadriel	-	unclassified
LTR_retrotransposon262	RT_RNaseH	+	unclassified
LTR_retrotransposon264	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon265	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon266	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon268	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon270	GAG	+	unclassified
LTR_retrotransposon272	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon273	GAG_AP	-	unclassified
LTR_retrotransposon276	GAG	-	unclassified
LTR_retrotransposon277	RT_RNaseH	+	unclassified
LTR_retrotransposon278	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon279	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon281	GAG_AP_RT_RNaseH_galadriel_INT_CHR	+	gypsy
LTR_retrotransposon282	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon283	GAG	+	unclassified
LTR_retrotransposon285	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon286	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon287	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon288	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
LTR_retrotransposon289	GAG	-	unclassified
