LTR_retrotransposon5	gypsy	98.19	nipponbare
LTR_retrotransposon6	copia	94.94	nipponbare
LTR_retrotransposon7	gypsy	99.10	nipponbare
LTR_retrotransposon11	gypsy	99.42	nipponbare
LTR_retrotransposon12	copia	99.00	nipponbare
LTR_retrotransposon13	unclassified	87.69	nipponbare
LTR_retrotransposon14	unclassified	99.40	nipponbare
LTR_retrotransposon15	gypsy	95.57	nipponbare
LTR_retrotransposon16	copia	95.80	nipponbare
LTR_retrotransposon18	gypsy	99.17	nipponbare
LTR_retrotransposon22	copia	98.31	nipponbare
LTR_retrotransposon26	gypsy	94.30	nipponbare
LTR_retrotransposon29	copia	96.50	nipponbare
LTR_retrotransposon32	unclassified	92.34	nipponbare
LTR_retrotransposon39	unclassified	93.33	nipponbare
LTR_retrotransposon40	gypsy	99.55	nipponbare
LTR_retrotransposon42	unclassified	93.81	nipponbare
LTR_retrotransposon43	unclassified	99.10	nipponbare
LTR_retrotransposon45	copia	87.85	nipponbare
LTR_retrotransposon49	copia	98.39	nipponbare
LTR_retrotransposon50	copia	100.00	nipponbare
LTR_retrotransposon54	unclassified	95.37	nipponbare
LTR_retrotransposon60	unclassified	85.31	nipponbare
LTR_retrotransposon61	unclassified	94.60	nipponbare
LTR_retrotransposon63	unclassified	95.30	nipponbare
LTR_retrotransposon66	gypsy	89.97	nipponbare
LTR_retrotransposon67	copia	96.09	nipponbare
LTR_retrotransposon75	copia	96.17	nipponbare
LTR_retrotransposon77	gypsy	100.00	nipponbare
LTR_retrotransposon78	copia	97.36	nipponbare
LTR_retrotransposon79	gypsy	98.64	nipponbare
LTR_retrotransposon80	copia	100.00	nipponbare
LTR_retrotransposon83	not_working	92.62	nipponbare
LTR_retrotransposon84	copia	97.32	nipponbare
LTR_retrotransposon85	gypsy	99.20	nipponbare
LTR_retrotransposon86	gypsy	97.54	nipponbare
LTR_retrotransposon91	unclassified	91.57	nipponbare
LTR_retrotransposon94	gypsy	96.88	nipponbare
LTR_retrotransposon98	copia	90.34	nipponbare
LTR_retrotransposon102	copia	97.77	nipponbare
LTR_retrotransposon107	not_working	92.72	nipponbare
LTR_retrotransposon112	gypsy	99.20	nipponbare
LTR_retrotransposon114	not_working	92.40	nipponbare
LTR_retrotransposon119	gypsy	95.38	nipponbare
LTR_retrotransposon121	gypsy	93.07	nipponbare
LTR_retrotransposon124	gypsy	96.05	nipponbare
LTR_retrotransposon125	unclassified	85.83	nipponbare
LTR_retrotransposon128	not_working	89.46	nipponbare
LTR_retrotransposon129	gypsy	92.66	nipponbare
LTR_retrotransposon131	unclassified	98.49	nipponbare
LTR_retrotransposon132	copia	99.77	nipponbare
LTR_retrotransposon133	unclassified	97.34	nipponbare
LTR_retrotransposon136	copia	98.42	nipponbare
LTR_retrotransposon137	copia	99.38	nipponbare
LTR_retrotransposon139	unclassified	97.49	nipponbare
LTR_retrotransposon140	copia	96.03	nipponbare
LTR_retrotransposon141	copia	94.28	nipponbare
LTR_retrotransposon142	copia	96.97	nipponbare
LTR_retrotransposon145	gypsy	95.37	nipponbare
LTR_retrotransposon147	unclassified	94.83	nipponbare
LTR_retrotransposon149	gypsy	98.50	nipponbare
LTR_retrotransposon150	unclassified	92.23	nipponbare
LTR_retrotransposon151	copia	97.03	nipponbare
LTR_retrotransposon153	gypsy	95.79	nipponbare
LTR_retrotransposon154	gypsy	94.52	nipponbare
LTR_retrotransposon158	gypsy	90.91	nipponbare
LTR_retrotransposon159	unclassified	91.72	nipponbare
LTR_retrotransposon161	unclassified	97.59	nipponbare
LTR_retrotransposon162	gypsy	91.72	nipponbare
LTR_retrotransposon164	copia	91.71	nipponbare
LTR_retrotransposon166	unclassified	98.33	nipponbare
LTR_retrotransposon167	gypsy	94.85	nipponbare
LTR_retrotransposon171	copia	94.68	nipponbare
LTR_retrotransposon172	unclassified	92.93	nipponbare
LTR_retrotransposon174	gypsy	92.25	nipponbare
LTR_retrotransposon175	unclassified	94.64	nipponbare
LTR_retrotransposon177	copia	89.67	nipponbare
LTR_retrotransposon178	unclassified	96.41	nipponbare
LTR_retrotransposon180	unclassified	95.10	nipponbare
LTR_retrotransposon182	gypsy	91.42	nipponbare
LTR_retrotransposon187	copia	91.93	nipponbare
LTR_retrotransposon188	unclassified	97.12	nipponbare
LTR_retrotransposon190	gypsy	96.36	nipponbare
LTR_retrotransposon191	unclassified	88.00	nipponbare
LTR_retrotransposon192	unclassified	99.30	nipponbare
LTR_retrotransposon197	unclassified	99.80	nipponbare
LTR_retrotransposon198	copia	95.06	nipponbare
LTR_retrotransposon199	gypsy	99.40	nipponbare
LTR_retrotransposon200	gypsy	99.20	nipponbare
LTR_retrotransposon201	gypsy	97.58	nipponbare
LTR_retrotransposon202	copia	97.72	nipponbare
LTR_retrotransposon203	unclassified	97.44	nipponbare
LTR_retrotransposon204	unclassified	95.56	nipponbare
LTR_retrotransposon206	unclassified	96.88	nipponbare
LTR_retrotransposon207	gypsy	97.53	nipponbare
LTR_retrotransposon208	gypsy	95.20	nipponbare
LTR_retrotransposon211	copia	96.58	nipponbare
LTR_retrotransposon213	gypsy	95.38	nipponbare
LTR_retrotransposon217	gypsy	94.26	nipponbare
